0.015851,0.136496,0.005921,0.085293,0.136496,0.057084,0.016875,0.136496,0.136496,0.136496,0.136496
0.045617,0.027145,0.082682,0.137844,0.137844,0.011368,0.137844,0.137844,0.137844,0.006127,0.137844
0.066966,0.107394,0.065746,0.107394,0.107394,0.107394,0.095828,0.019702,0.107394,0.107394,0.107394
0.032771,0.096723,0.096723,0.096723,0.096723,0.096723,0.096723,0.096723,0.096723,0.096723,0.096723
0.100749,0.087136,0.100749,0.100749,0.100749,0.100749,0.100749,0.100749,0.100749,0.100749,0.006122
0.118894,0.118894,0.118894,0.118894,0.008329,0.074807,0.118894,0.005348,0.079257,0.118894,0.118894
0.022949,0.007980,0.107675,0.107675,0.107675,0.107675,0.107675,0.107675,0.107675,0.107675,0.107675
0.011817,0.038897,0.132079,0.007553,0.017180,0.132079,0.132079,0.132079,0.132079,0.132079,0.132079
0.033612,0.051715,0.027883,0.002110,0.087321,0.155558,0.155558,0.155558,0.019571,0.155558,0.155558
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.097031,0.097031,0.097031,0.029690,0.097031,0.097031,0.097031,0.097031,0.097031,0.097031,0.097031
0.032746,0.014669,0.006547,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255
0.009361,0.125226,0.125226,0.079385,0.125226,0.125226,0.081401,0.070276,0.125226,0.008220,0.125226
0.031114,0.173493,0.100080,0.002466,0.069365,0.173493,0.011775,0.173493,0.173493,0.012763,0.078466
0.140726,0.019084,0.140726,0.140726,0.063767,0.013627,0.007833,0.140726,0.051336,0.140726,0.140726
0.028810,0.140669,0.140669,0.009541,0.140669,0.140669,0.012663,0.007142,0.097828,0.140669,0.140669
0.028918,0.049284,0.155312,0.038825,0.084033,0.118920,0.002766,0.155312,0.056005,0.155312,0.155312
0.135850,0.135850,0.135850,0.005732,0.081349,0.135850,0.062327,0.009835,0.135850,0.025656,0.135850
0.005570,0.012962,0.109052,0.109052,0.109052,0.109052,0.109052,0.109052,0.109052,0.109052,0.109052
0.097335,0.107756,0.107756,0.107756,0.107756,0.006244,0.097726,0.107756,0.107756,0.107756,0.044400
0.063725,0.082430,0.001980,0.140270,0.140270,0.010444,0.140270,0.005654,0.140270,0.134419,0.140270
0.020099,0.012503,0.004346,0.120382,0.120382,0.120382,0.120382,0.120382,0.120382,0.120382,0.120382
0.021795,0.117985,0.001682,0.032644,0.117985,0.117985,0.117985,0.117985,0.117985,0.117985,0.117985
0.109722,0.109722,0.109722,0.109722,0.109722,0.011838,0.109722,0.109722,0.027070,0.083314,0.109722
0.097609,0.097609,0.097609,0.023911,0.097609,0.097609,0.097609,0.097609,0.097609,0.097609,0.097609
0.018391,0.148200,0.001833,0.018817,0.086541,0.090400,0.043018,0.148200,0.148200,0.148200,0.148200
0.012522,0.005193,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143
0.001837,0.126983,0.004306,0.126983,0.038848,0.126983,0.066129,0.126983,0.126983,0.126983,0.126983
0.009221,0.108249,0.014302,0.188431,0.188431,0.121095,0.188431,0.031186,0.013557,0.008642,0.128456
0.001558,0.121278,0.017221,0.066243,0.072612,0.114694,0.121278,0.121278,0.121278,0.121278,0.121278
0.021038,0.115058,0.115058,0.115058,0.115058,0.006852,0.115058,0.115058,0.051646,0.115058,0.115058
0.041969,0.105882,0.105882,0.105882,0.105882,0.105882,0.105882,0.105882,0.005091,0.105882,0.105882
0.094669,0.094669,0.094669,0.053310,0.094669,0.094669,0.094669,0.094669,0.094669,0.094669,0.094669
0.041986,0.111050,0.111050,0.111050,0.101821,0.111050,0.059781,0.111050,0.111050,0.053841,0.076270
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.016362,0.112593,0.007658,0.112593,0.075237,0.112593,0.112593,0.112593,0.112593,0.112593,0.112593
0.075130,0.017836,0.068531,0.137361,0.137361,0.008963,0.005375,0.137361,0.137361,0.137361,0.137361
0.204656,0.028832,0.023682,0.036057,0.051030,0.106752,0.204656,0.005423,0.204656,0.112218,0.022037
0.099269,0.099269,0.007307,0.099269,0.099269,0.099269,0.099269,0.099269,0.099269,0.099269,0.099269
0.102625,0.006717,0.102625,0.069657,0.102625,0.102625,0.102625,0.102625,0.102625,0.102625,0.102625
0.109485,0.109485,0.109485,0.009553,0.109485,0.005080,0.109485,0.109485,0.109485,0.109485,0.109485
0.117702,0.009674,0.034229,0.117702,0.117702,0.014481,0.117702,0.117702,0.117702,0.117702,0.117702
0.054524,0.074593,0.122117,0.122117,0.010357,0.122117,0.122117,0.122117,0.005708,0.122117,0.122117
0.095162,0.095162,0.095162,0.048376,0.095162,0.095162,0.095162,0.095162,0.095162,0.095162,0.095162
0.020262,0.065938,0.012681,0.112640,0.112640,0.112640,0.112640,0.112640,0.112640,0.112640,0.112640
0.133190,0.046353,0.037897,0.133190,0.007447,0.028180,0.080983,0.133190,0.133190,0.133190,0.133190
0.126421,0.019338,0.126421,0.008975,0.126421,0.004982,0.081755,0.126421,0.126421,0.126421,0.126421
0.129711,0.020352,0.129711,0.071210,0.075813,0.014123,0.129711,0.048143,0.121803,0.129711,0.129711
0.188231,0.023005,0.188231,0.048530,0.188231,0.188231,0.008019,0.033338,0.107274,0.005964,0.020946
0.057007,0.009611,0.145004,0.010784,0.014201,0.145004,0.145004,0.038376,0.145004,0.145004,0.145004
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.111825,0.024509,0.111825,0.007148,0.111825,0.111825,0.073742,0.111825,0.111825,0.111825,0.111825
0.017269,0.125151,0.125151,0.070150,0.002195,0.125151,0.034330,0.125151,0.125151,0.125151,0.125151
0.155705,0.013998,0.046130,0.155705,0.008970,0.034242,0.097604,0.020528,0.155705,0.155705,0.155705
0.007538,0.152274,0.152274,0.152274,0.011046,0.006716,0.025421,0.152274,0.035638,0.152274,0.152274
0.021777,0.137667,0.001792,0.137667,0.017645,0.137667,0.137667,0.137667,0.137667,0.073959,0.058822
0.118521,0.031531,0.014301,0.006000,0.118521,0.118521,0.118521,0.118521,0.118521,0.118521,0.118521
0.001462,0.045615,0.070344,0.110322,0.110322,0.110322,0.110322,0.110322,0.110322,0.110322,0.110322
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.022801,0.103482,0.001886,0.140844,0.140844,0.140844,0.019208,0.140844,0.140844,0.140844,0.007556
0.103787,0.103787,0.004384,0.069087,0.103787,0.103787,0.096231,0.103787,0.103787,0.103787,0.103787
0.103162,0.103162,0.103162,0.103162,0.103162,0.008695,0.062845,0.103162,0.103162,0.103162,0.103162
0.118574,0.092031,0.118574,0.118574,0.118574,0.008565,0.062439,0.118574,0.118574,0.006945,0.118574
0.102649,0.102649,0.102649,0.007658,0.102649,0.068504,0.102649,0.102649,0.102649,0.102649,0.102649
0.032322,0.105799,0.015485,0.105799,0.105799,0.105799,0.105799,0.105799,0.105799,0.105799,0.105799
0.006817,0.054276,0.001987,0.022802,0.036899,0.156352,0.156352,0.095458,0.156352,0.156352,0.156352
0.012294,0.132216,0.132216,0.132216,0.045409,0.008243,0.132216,0.132216,0.132216,0.008541,0.132216
0.127135,0.127135,0.008683,0.127135,0.127135,0.127135,0.011909,0.127135,0.005105,0.084358,0.127135
0.004740,0.091208,0.015650,0.125236,0.011752,0.125236,0.125236,0.125236,0.125236,0.125236,0.125236
0.118205,0.118205,0.020913,0.118205,0.069036,0.074473,0.118205,0.008147,0.118205,0.118205,0.118205
0.074054,0.094862,0.121587,0.121587,0.121587,0.121587,0.018779,0.121587,0.121587,0.008045,0.074736
0.051744,0.013841,0.131439,0.131439,0.131439,0.006588,0.131439,0.007757,0.131439,0.131439,0.131439
0.015495,0.139536,0.035341,0.132689,0.139536,0.066278,0.009094,0.043421,0.139536,0.139536,0.139536
0.066207,0.130443,0.130443,0.006020,0.020347,0.130443,0.019006,0.130443,0.130443,0.130443,0.105764
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.010076,0.112884,0.009021,0.112884,0.077832,0.112884,0.112884,0.112884,0.112884,0.112884,0.112884
0.102805,0.006993,0.102805,0.067762,0.102805,0.102805,0.102805,0.102805,0.102805,0.102805,0.102805
0.008868,0.056277,0.100831,0.035859,0.123380,0.123380,0.123380,0.070002,0.123380,0.111265,0.123380
0.007726,0.151188,0.018214,0.151188,0.027489,0.151188,0.097086,0.151188,0.006543,0.151188,0.087002
0.056932,0.044364,0.123178,0.123178,0.123178,0.073714,0.123178,0.008480,0.077444,0.123178,0.123178
0.131172,0.005251,0.131172,0.131172,0.060450,0.131172,0.009224,0.131172,0.131172,0.131172,0.006875
0.118397,0.118397,0.118397,0.072667,0.029405,0.118397,0.062696,0.006453,0.118397,0.118397,0.118397
0.015351,0.134565,0.134565,0.077362,0.066698,0.134565,0.134565,0.075594,0.082965,0.009205,0.134565
0.015557,0.006575,0.136077,0.007470,0.017860,0.136077,0.136077,0.136077,0.136077,0.136077,0.136077
0.112922,0.112922,0.112922,0.008143,0.073811,0.112922,0.112922,0.014675,0.112922,0.112922,0.112922
0.108641,0.015207,0.108641,0.108641,0.108641,0.108641,0.108641,0.108641,0.108641,0.007022,0.108641
0.026346,0.127663,0.127663,0.001807,0.017350,0.127663,0.127663,0.127663,0.127663,0.127663,0.060857
0.096358,0.096358,0.036420,0.096358,0.096358,0.096358,0.096358,0.096358,0.096358,0.096358,0.096358
0.100370,0.100370,0.100370,0.100370,0.028352,0.100370,0.068319,0.100370,0.100370,0.100370,0.100370
0.029360,0.176406,0.108124,0.048488,0.007118,0.022354,0.176406,0.175302,0.176406,0.008895,0.071141
0.013836,0.117112,0.119345,0.015751,0.064478,0.072755,0.119345,0.119345,0.119345,0.119345,0.119345
0.129584,0.001936,0.154613,0.061953,0.010537,0.154613,0.154613,0.154613,0.154613,0.008982,0.013943
0.109487,0.125037,0.017442,0.009144,0.125037,0.054575,0.125037,0.125037,0.059129,0.125037,0.125037
0.075742,0.001779,0.139126,0.139126,0.018313,0.059594,0.009814,0.139126,0.139126,0.139126,0.139126
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.098500,0.098500,0.098500,0.014998,0.098500,0.098500,0.098500,0.098500,0.098500,0.098500,0.098500
0.012522,0.005193,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143
0.001705,0.137720,0.137720,0.137720,0.007433,0.020028,0.006797,0.137720,0.137720,0.137720,0.137720
0.136854,0.001821,0.136854,0.136854,0.136854,0.136854,0.011764,0.008765,0.090701,0.136854,0.065826
0.038120,0.074184,0.087291,0.008908,0.118555,0.118555,0.118555,0.118555,0.118555,0.118555,0.080169
0.012020,0.038359,0.131121,0.131121,0.131121,0.078264,0.131121,0.076234,0.131121,0.131121,0.008396
0.106190,0.015908,0.127820,0.006817,0.025549,0.078614,0.127820,0.127820,0.127820,0.127820,0.127820
0.010827,0.110982,0.035447,0.110982,0.065873,0.110982,0.110982,0.110982,0.110982,0.110982,0.110982
0.133024,0.133024,0.046658,0.037826,0.133024,0.133024,0.007544,0.028581,0.081249,0.133024,0.133024
0.032746,0.014669,0.006547,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255
0.110573,0.110573,0.110573,0.059034,0.085180,0.110573,0.007537,0.110573,0.110573,0.074240,0.110573
0.016743,0.049062,0.001626,0.121863,0.121863,0.121863,0.121863,0.121863,0.121863,0.079526,0.121863
0.005505,0.128394,0.128394,0.019113,0.128394,0.128394,0.071065,0.126397,0.128394,0.007558,0.128394
0.010507,0.016241,0.006765,0.120811,0.120811,0.120811,0.120811,0.120811,0.120811,0.120811,0.120811
0.055565,0.001736,0.023179,0.114940,0.114940,0.114940,0.114940,0.114940,0.114940,0.114940,0.114940
0.086969,0.001973,0.009629,0.157490,0.097931,0.157490,0.157490,0.009591,0.006458,0.157490,0.157490
0.016049,0.108623,0.006347,0.108623,0.108623,0.108623,0.108623,0.108623,0.108623,0.108623,0.108623
0.032746,0.014669,0.006547,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255
0.081477,0.101677,0.101677,0.059667,0.045440,0.101677,0.101677,0.101677,0.101677,0.101677,0.101677
0.048068,0.133377,0.133377,0.074944,0.056739,0.044309,0.133377,0.133377,0.133377,0.048204,0.060852
0.102697,0.102697,0.070034,0.102697,0.102697,0.102697,0.102697,0.005693,0.102697,0.102697,0.102697
0.190735,0.039572,0.013083,0.151262,0.044157,0.190735,0.012473,0.064688,0.190735,0.025605,0.076954
0.089150,0.112275,0.112275,0.004154,0.112275,0.112275,0.008493,0.112275,0.112275,0.112275,0.112275
0.035737,0.065638,0.004981,0.111705,0.111705,0.111705,0.111705,0.111705,0.111705,0.111705,0.111705
0.125780,0.009926,0.125780,0.017519,0.008214,0.083878,0.125780,0.125780,0.125780,0.125780,0.125780
0.016120,0.001765,0.151355,0.022313,0.009635,0.151355,0.097395,0.151355,0.151355,0.151355,0.095995
0.072727,0.033161,0.015648,0.006566,0.124557,0.124557,0.124557,0.124557,0.124557,0.124557,0.124557
0.094138,0.094138,0.094138,0.094138,0.058619,0.094138,0.094138,0.094138,0.094138,0.094138,0.094138
0.013229,0.041076,0.131117,0.009189,0.018684,0.131117,0.131117,0.131117,0.131117,0.131117,0.131117
0.016785,0.044820,0.133388,0.133388,0.133388,0.133388,0.133388,0.076635,0.133388,0.053373,0.008060
0.128416,0.070855,0.128416,0.011535,0.128416,0.128416,0.128416,0.012600,0.006097,0.128416,0.128416
0.031095,0.014673,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026
0.016994,0.107297,0.107297,0.017335,0.107297,0.107297,0.107297,0.107297,0.107297,0.107297,0.107297
0.103606,0.035563,0.070877,0.132078,0.008541,0.132078,0.115517,0.132078,0.132078,0.005507,0.132078
0.112669,0.112669,0.112669,0.112669,0.112669,0.066596,0.096922,0.112669,0.112669,0.008579,0.039219
0.102595,0.102595,0.007478,0.102595,0.102595,0.069165,0.102595,0.102595,0.102595,0.102595,0.102595
0.138770,0.078646,0.059671,0.010027,0.138770,0.138770,0.005630,0.019462,0.138770,0.132711,0.138770
0.122085,0.122085,0.122085,0.122085,0.122085,0.122085,0.122085,0.006401,0.008239,0.122085,0.008682
0.127584,0.001616,0.127584,0.127584,0.127584,0.127584,0.008496,0.127584,0.127584,0.009820,0.086982
0.006593,0.145227,0.077561,0.053262,0.145227,0.049883,0.145227,0.145227,0.009591,0.145227,0.076978
0.050598,0.045749,0.075215,0.134893,0.009158,0.134893,0.134893,0.134893,0.009919,0.134893,0.134893
0.099445,0.099445,0.099445,0.099445,0.099445,0.005553,0.099445,0.099445,0.099445,0.099445,0.099445
0.012464,0.040870,0.017971,0.008431,0.131466,0.131466,0.131466,0.131466,0.131466,0.131466,0.131466
0.033570,0.096643,0.096643,0.096643,0.096643,0.096643,0.096643,0.096643,0.096643,0.096643,0.096643
0.099586,0.099586,0.099586,0.099586,0.004141,0.099586,0.099586,0.099586,0.099586,0.099586,0.099586
0.004755,0.035964,0.015387,0.006091,0.133972,0.133972,0.133972,0.133972,0.133972,0.133972,0.133972
0.121088,0.121088,0.121088,0.020624,0.008621,0.121088,0.121088,0.121088,0.121088,0.042949,0.080194
0.012522,0.005193,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143,0.109143
0.012464,0.040870,0.017971,0.008431,0.131466,0.131466,0.131466,0.131466,0.131466,0.131466,0.131466
0.016593,0.001626,0.127728,0.127728,0.127728,0.079054,0.127728,0.127728,0.008634,0.127728,0.127728
0.146281,0.146281,0.146281,0.026289,0.146281,0.146281,0.006478,0.065699,0.017976,0.146281,0.005870
0.045637,0.112474,0.112474,0.112474,0.112474,0.112474,0.004599,0.112474,0.112474,0.112474,0.049975
0.031095,0.014673,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026
0.109772,0.109772,0.109772,0.109772,0.004414,0.070815,0.049519,0.106846,0.109772,0.109772,0.109772
0.004668,0.121379,0.121379,0.121379,0.017227,0.121379,0.007072,0.121379,0.121379,0.121379,0.121379
0.129861,0.026458,0.129861,0.035878,0.129861,0.052690,0.017776,0.088034,0.129861,0.129861,0.129861
0.134235,0.044910,0.036411,0.006894,0.027048,0.079328,0.134235,0.134235,0.134235,0.134235,0.134235
0.103924,0.038823,0.124988,0.114901,0.076869,0.124988,0.017001,0.081474,0.124988,0.124988,0.067057
0.003719,0.099628,0.099628,0.099628,0.099628,0.099628,0.099628,0.099628,0.099628,0.099628,0.099628
0.126964,0.001645,0.008338,0.079099,0.126964,0.126964,0.126964,0.022169,0.126964,0.126964,0.126964
0.057701,0.162346,0.006207,0.038421,0.021678,0.162346,0.054195,0.010065,0.162346,0.162346,0.162346
0.102124,0.102124,0.019092,0.061789,0.102124,0.102124,0.102124,0.102124,0.102124,0.102124,0.102124
0.084423,0.001685,0.117593,0.008722,0.117593,0.082019,0.117593,0.117593,0.117593,0.117593,0.117593
0.032746,0.014669,0.006547,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255,0.118255
0.031225,0.117510,0.013360,0.005800,0.118872,0.118872,0.118872,0.118872,0.118872,0.118872,0.118872
0.079513,0.031541,0.009607,0.147739,0.060932,0.147739,0.147739,0.006205,0.147739,0.073507,0.147739
0.015055,0.183180,0.002368,0.183180,0.096054,0.183180,0.005063,0.029090,0.100120,0.019529,0.183180
0.099701,0.099701,0.089196,0.099701,0.099701,0.061759,0.099701,0.099701,0.051433,0.099701,0.099701
0.093142,0.096698,0.096698,0.054084,0.096698,0.096698,0.096698,0.079190,0.096698,0.096698,0.096698
0.078899,0.129741,0.129741,0.008844,0.015284,0.129741,0.084892,0.129741,0.033639,0.129741,0.129741
0.118461,0.118461,0.118461,0.007563,0.104531,0.118461,0.118461,0.005947,0.118461,0.118461,0.052730
0.090610,0.097922,0.097922,0.097922,0.028096,0.097922,0.097922,0.097922,0.097922,0.097922,0.097922
0.118931,0.046240,0.001545,0.118931,0.114932,0.004765,0.118931,0.118931,0.118931,0.118931,0.118931
0.004408,0.113728,0.015704,0.113728,0.113728,0.113728,0.113728,0.070066,0.113728,0.113728,0.113728
0.113027,0.052186,0.113027,0.113027,0.113027,0.038769,0.113027,0.113027,0.113027,0.004829,0.113027
0.018028,0.098197,0.098197,0.098197,0.098197,0.098197,0.098197,0.098197,0.098197,0.098197,0.098197
0.121989,0.121989,0.121989,0.005016,0.121989,0.121989,0.009965,0.121989,0.009109,0.121989,0.121989
0.109340,0.109340,0.007851,0.109340,0.109340,0.008089,0.109340,0.109340,0.109340,0.109340,0.109340
0.129927,0.071608,0.129927,0.008703,0.047434,0.129927,0.005710,0.086981,0.129927,0.129927,0.129927
0.110402,0.039516,0.110402,0.110402,0.110402,0.069430,0.007841,0.110402,0.110402,0.110402,0.110402
0.005675,0.134684,0.001886,0.042050,0.134684,0.134684,0.007602,0.134684,0.134684,0.134684,0.134684
0.107995,0.011684,0.107995,0.107995,0.072801,0.051555,0.107995,0.107995,0.107995,0.107995,0.107995
0.038054,0.014299,0.105294,0.105294,0.105294,0.105294,0.105294,0.105294,0.105294,0.105294,0.105294
0.011199,0.118065,0.118065,0.027751,0.016530,0.118065,0.118065,0.118065,0.118065,0.118065,0.118065
0.018134,0.116574,0.001522,0.116574,0.116574,0.047755,0.116574,0.116574,0.116574,0.116574,0.116574
0.035756,0.024499,0.105333,0.105333,0.097082,0.105333,0.105333,0.105333,0.105333,0.105333,0.105333
0.017444,0.098256,0.098256,0.098256,0.098256,0.098256,0.098256,0.098256,0.098256,0.098256,0.098256
0.104266,0.005940,0.104266,0.104266,0.055667,0.104266,0.104266,0.104266,0.104266,0.104266,0.104266
0.015291,0.132821,0.132821,0.046281,0.077644,0.132821,0.007905,0.055954,0.132821,0.132821,0.132821
0.107747,0.057455,0.107747,0.007195,0.073374,0.107747,0.107747,0.107747,0.107747,0.107747,0.107747
0.123591,0.016186,0.145657,0.145657,0.145657,0.096433,0.145657,0.145657,0.018046,0.010480,0.006981
0.071759,0.118163,0.118163,0.020210,0.118163,0.071414,0.117859,0.118163,0.118163,0.118163,0.009781
0.032794,0.107253,0.001931,0.107253,0.107253,0.107253,0.107253,0.107253,0.107253,0.107253,0.107253
0.026378,0.056124,0.114466,0.001766,0.114466,0.114466,0.114466,0.114466,0.114466,0.114466,0.114466
0.158424,0.037304,0.158424,0.158424,0.093048,0.026708,0.008263,0.027614,0.158424,0.014940,0.158424
0.031095,0.014673,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026,0.106026
0.011371,0.040424,0.068562,0.007530,0.017793,0.142387,0.142387,0.142387,0.142387,0.142387,0.142387
0.093815,0.093815,0.093815,0.061846,0.093815,0.093815,0.093815,0.093815,0.093815,0.093815,0.093815
0.106691,0.037801,0.106691,0.106691,0.106691,0.106691,0.104253,0.106691,0.004415,0.106691,0.106691
0.032322,0.105799,0.015485,0.105799,0.105799,0.105799,0.105799,0.105799,0.105799,0.105799,0.105799
0.115514,0.115514,0.007572,0.061401,0.115514,0.115514,0.115514,0.006920,0.115514,0.115514,0.115514
0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909
0.025653,0.036478,0.015779,0.006591,0.130786,0.130786,0.130786,0.130786,0.130786,0.130786,0.130786
0.099054,0.009457,0.099054,0.099054,0.099054,0.099054,0.099054,0.099054,0.099054,0.099054,0.099054
0.034005,0.117832,0.015698,0.007641,0.117832,0.117832,0.117832,0.117832,0.117832,0.117832,0.117832
0.049969,0.132782,0.008651,0.132782,0.005601,0.006309,0.132782,0.132782,0.132782,0.132782,0.132782
0.012464,0.040870,0.017971,0.008431,0.131466,0.131466,0.131466,0.131466,0.131466,0.131466,0.131466
0.133848,0.133848,0.045722,0.037049,0.006960,0.027017,0.080162,0.133848,0.133848,0.133848,0.133848
0.112413,0.016307,0.007391,0.112413,0.076995,0.112413,0.112413,0.112413,0.112413,0.112413,0.112413
0.021624,0.136413,0.037222,0.136413,0.026632,0.079686,0.016361,0.136413,0.136413,0.136413,0.136413
0.094749,0.094749,0.094749,0.094749,0.094749,0.094749,0.052510,0.094749,0.094749,0.094749,0.094749
0.115558,0.022782,0.001666,0.115558,0.115558,0.051088,0.115558,0.115558,0.115558,0.115558,0.115558
0.103461,0.103461,0.063330,0.103461,0.103461,0.005522,0.103461,0.103461,0.103461,0.103461,0.103461
0.156046,0.002221,0.156046,0.051796,0.040698,0.156046,0.156046,0.007513,0.028507,0.089035,0.156046
0.005269,0.114332,0.114332,0.067475,0.012601,0.114332,0.114332,0.114332,0.114332,0.114332,0.114332
0.032235,0.117958,0.001906,0.117958,0.117958,0.117958,0.117958,0.117958,0.022199,0.117958,0.117958
0.030811,0.065862,0.002182,0.053007,0.137486,0.137486,0.137486,0.137486,0.137486,0.137486,0.023220
0.093896,0.093896,0.061036,0.093896,0.093896,0.093896,0.093896,0.093896,0.093896,0.093896,0.093896
0.021484,0.045016,0.007676,0.004979,0.030536,0.174274,0.018938,0.174274,0.174274,0.174274,0.174274
0.100550,0.079661,0.100550,0.100550,0.100550,0.015387,0.100550,0.100550,0.100550,0.100550,0.100550
0.054623,0.123661,0.123661,0.009179,0.005508,0.123661,0.065063,0.123661,0.123661,0.123661,0.123661
0.040650,0.039075,0.118713,0.118713,0.118713,0.118713,0.011311,0.077976,0.118713,0.118713,0.118713
0.109226,0.051708,0.007450,0.109226,0.067034,0.109226,0.109226,0.109226,0.109226,0.109226,0.109226
