506,0,62
507,0,77
508,0,74
509,1,71
510,1,51
511,1,79
512,0,62
513,1,62
514,1,56
515,0,68
516,1,71
517,1,62
518,0,49
519,1,47
520,1,62
521,1,87
522,1,62
523,1,54
524,1,62
525,0,64
526,1,62
527,0,72
528,0,77
529,1,62
530,0,80
531,0,62
532,1,87
533,0,61
534,1,68
535,1,62
536,0,25
537,0,62
538,1,73
539,1,85
540,0,52
541,0,62
542,0,52
543,0,52
544,1,66
545,1,85
546,1,82
547,0,62
548,1,56
549,1,76
550,0,41
551,0,54
552,0,62
553,1,19
554,0,37
556,0,62
557,1,62
558,0,51
559,0,39
560,1,62
561,0,64
562,0,23
563,0,76
564,0,75
565,1,53
566,0,62
567,0,62
568,0,65
569,0,84
570,0,26
571,0,56
572,1,35
573,0,62
575,0,62
576,0,88
577,0,44
579,1,62
580,1,83
582,0,62
583,0,64
584,1,62
585,1,60
586,0,63
587,0,56
588,0,70
589,0,54
590,0,69
591,0,77
592,0,63
593,1,78
594,1,81
595,1,45
596,0,62
597,1,62
598,1,62
599,1,83
600,0,68
601,1,86
602,0,62
603,0,53
604,0,54
605,1,62
606,1,58
607,1,62
608,0,69
609,1,73
610,0,62
611,0,62
612,1,80
613,0,76
614,0,28
615,1,62
616,0,37
617,0,40
618,0,79
619,1,48
620,0,62
621,1,62
622,1,81
623,0,83
624,1,78
625,0,60
627,1,65
628,1,45
629,0,45
630,0,46
631,0,75
632,1,62
633,0,62
634,0,65
635,0,50
636,0,82
637,1,62
638,1,85
639,1,53
640,0,62
641,0,78
642,1,58
643,0,62
644,1,64
645,1,62
1651,1,74
1652,0,82
1653,1,84
1654,0,62
1655,0,62
1656,0,62
1657,0,62
1658,1,83
1660,0,45
1661,1,62
1662,1,76
1663,0,54
1664,1,62
1665,0,37
1666,0,62
1667,0,62
1668,0,62
1671,0,62
1672,0,58
1673,1,78
1674,0,75
1675,0,73
1676,0,77
1677,1,62
1678,0,84
1679,1,45
1680,1,62
1681,1,48
1682,0,62
1683,0,45
1684,0,76
1685,0,78
1686,1,73
1687,1,83
1688,0,62
1689,0,73
1690,0,62
1691,1,64
1692,0,74
1693,0,49
1694,1,50
1695,0,79
1696,1,81
1697,0,62
1698,1,62
1699,0,69
1700,1,83
1701,1,50
1703,0,62
1704,0,45
1308,1,87
1309,0,56
1310,0,62
1311,0,82
1312,0,83
1313,0,77
1314,0,70
1316,1,46
1317,1,81
1318,1,62
1319,0,62
1320,0,62
1321,0,18
1322,0,56
1323,1,53
1324,0,41
1325,0,68
1326,1,83
1327,1,59
1328,1,75
1329,0,56
1331,1,60
1332,0,78
1333,0,44
1334,0,62
1335,0,41
1336,0,62
1337,1,76
1338,1,77
1339,1,69
1340,1,78
1341,0,62
1342,1,73
1343,0,57
1344,1,87
1345,0,62
1346,1,59
1347,1,77
1348,1,72
1349,1,62
1350,1,67
1351,0,75
1352,0,62
1353,0,28
1354,0,57
1355,0,83
1356,1,75
1357,0,73
1358,1,68
1359,0,77
1360,0,62
1361,1,62
1362,0,62
1363,1,48
1365,0,62
1366,0,62
1367,0,54
1368,0,52
1369,0,71
1371,0,72
1372,0,60
1373,1,62
1374,0,64
1375,1,57
1376,1,62
1377,0,72
1378,1,60
1379,1,62
1380,0,64
1381,1,82
1382,0,42
1384,0,62
1385,0,70
1386,0,56
1387,1,49
1388,1,62
1389,0,80
1390,1,84
1391,1,62
1392,1,62
1393,0,62
1394,0,83
1395,0,59
1396,0,84
1397,0,44
1398,1,54
1399,0,75
1401,1,66
1402,0,62
1403,0,41
1404,1,69
1405,1,62
1406,1,86
1407,0,38
1408,0,76
1409,1,77
1410,1,44
1411,0,41
1412,0,62
1413,0,62
1414,1,54
1415,0,74
1417,0,47
1418,1,72
1419,0,75
1420,0,49
1421,1,62
1422,1,42
1423,0,44
1424,0,62
1425,1,62
1426,0,80
1427,1,77
1428,1,75
1430,0,73
1431,0,62
1432,0,62
1433,0,48
1434,1,62
1435,0,67
1436,0,46
1437,0,62
924,1,60
925,0,78
926,0,62
927,0,77
928,0,72
929,0,55
930,1,83
931,0,87
932,0,64
934,1,62
935,0,72
936,1,84
937,0,76
938,1,53
939,1,62
940,1,63
941,1,62
942,0,62
943,1,62
945,1,62
946,0,80
947,1,64
948,1,39
949,0,78
950,0,62
951,0,62
952,0,63
953,0,71
954,0,71
955,0,74
956,0,63
957,0,73
959,1,56
960,0,81
961,0,48
962,1,62
963,1,70
964,1,62
965,0,62
966,0,62
967,1,62
968,1,62
969,0,83
970,0,55
971,0,75
972,1,62
973,1,62
974,0,40
975,0,68
976,0,77
977,0,82
978,0,84
979,1,81
980,1,71
981,0,85
983,1,62
984,0,69
985,1,62
986,1,62
987,1,62
988,1,62
989,0,71
990,1,62
991,1,62
992,1,65
247,0,59
248,1,18
2089,0,62
2090,0,77
2091,0,53
2092,0,53
2093,1,85
2094,0,63
2096,0,45
2097,0,62
2098,0,81
2099,1,57
2100,0,71
2101,0,62
2102,1,28
2103,0,61
2104,0,62
2105,0,55
2107,1,62
2108,0,62
2109,0,75
2110,1,62
2111,0,19
2112,0,62
2113,1,62
2114,0,69
2115,1,88
2116,1,64
2117,0,62
2118,1,62
2119,1,57
2120,1,62
2121,0,78
2122,0,34
2123,0,84
2124,1,80
2125,1,62
2126,0,62
2127,1,72
2128,1,54
2129,0,83
2130,0,18
2131,0,62
2132,1,68
2133,0,51
2134,1,62
2135,0,73
2136,0,68
2137,0,62
2138,1,62
2139,0,69
2140,1,62
2141,0,20
2142,0,62
2143,0,69
2144,1,79
2145,1,62
2146,0,37
2147,1,62
2148,0,59
2149,0,54
2150,1,71
2151,0,45
2152,0,67
2153,0,45
2154,1,32
2155,0,71
2156,0,60
2157,0,73
2158,0,37
2159,1,53
2160,1,62
2161,0,62
2162,0,62
2163,1,62
2164,1,32
2165,0,75
2166,0,38
2167,0,83
2168,0,62
2169,0,82
2170,0,51
2171,1,74
2172,0,34
2173,1,62
2174,1,62
2175,1,62
2176,0,46
2177,1,23
2178,1,68
2179,1,88
2180,0,81
2181,0,62
2182,1,62
2183,1,22
2184,0,43
2185,0,78
2186,1,72
2187,0,47
2188,0,81
2189,1,62
2190,1,51
2191,1,21
2192,0,62
2193,0,22
2194,1,75
2195,1,57
2196,1,59
2197,0,44
2198,1,62
2199,0,62
2200,1,41
2201,0,67
2202,0,62
2203,1,62
2204,0,50
2205,1,80
2206,0,84
2207,0,66
2208,0,71
2210,1,78
2211,0,54
2212,0,73
2213,0,82
2214,1,83
2215,1,68
2216,1,73
2217,0,62
2218,1,62
2219,0,84
2220,1,88
2221,1,62
2222,0,74
2223,0,52
2224,0,83
2225,0,66
2226,0,62
2356,1,76
2357,1,20
2358,1,81
2359,1,62
2360,1,62
2361,0,66
2362,0,74
2363,0,66
2364,1,62
2365,1,52
2366,1,36
2367,1,62
2368,0,69
2369,0,71
2370,1,79
2371,1,67
2372,0,22
2373,0,59
2374,1,42
2375,0,51
2376,1,62
2377,0,80
2378,1,82
2379,1,77
2381,1,62
2382,0,64
2383,0,71
2384,0,62
2385,1,67
2386,0,60
2387,0,54
2388,1,52
2389,1,64
2391,1,62
2392,1,80
2393,0,62
2394,0,42
2395,1,79
2397,0,84
2398,0,58
2399,0,61
2400,0,62
2401,1,35
2402,1,62
2403,0,80
2404,0,52
2405,1,79
2406,1,43
2408,1,62
2409,0,62
2410,0,71
2411,1,69
2412,0,62
2413,1,62
2414,0,62
2415,0,66
2416,1,62
2417,1,79
2418,1,62
2419,1,62
2420,1,52
2421,0,62
2422,1,39
2423,0,79
2424,0,62
2425,0,68
2426,1,62
2427,1,76
2428,0,76
2429,1,16
2430,1,62
2431,0,51
2432,0,40
2433,0,73
2434,1,54
2435,0,62
2436,1,62
2437,0,62
2438,1,67
2439,0,62
2441,0,73
2442,0,52
2443,0,62
2444,0,86
2445,0,57
2446,0,50
2447,1,62
2449,1,62
2451,0,72
2452,0,58
2453,0,62
2454,0,62
2455,0,54
2456,0,60
2457,1,79
2458,0,55
2459,0,55
2460,1,49
2461,0,62
2462,0,22
2463,1,48
2464,1,70
2465,0,62
2466,1,66
2467,0,82
2468,1,62
2469,1,76
2470,0,60
2472,1,62
2473,0,54
2474,1,62
2475,0,62
2476,1,69
2477,1,82
2478,0,56
2479,1,64
2480,0,68
2481,1,78
2482,0,69
2483,0,45
2484,1,62
2485,1,62
2486,0,57
2487,1,58
2488,1,67
2489,0,66
2490,1,62
2491,0,76
2492,1,79
2493,0,64
2494,0,62
2495,1,41
2496,0,61
2497,1,73
2498,0,79
2499,0,62
2500,0,62
2502,0,35
2503,0,72
2505,1,60
2506,1,64
2507,1,62
2508,0,68
2509,1,62
2510,0,27
2511,0,86
2512,0,55
2513,0,38
2514,0,69
2515,0,63
2516,0,69
2517,1,62
2518,1,67
2519,0,55
2520,0,62
2521,1,62
2522,1,44
2523,0,62
2524,1,62
2525,1,62
2526,0,43
2527,0,62
2528,0,62
2529,1,42
2530,0,76
2532,0,62
2533,1,18
3546,1,62
3547,0,50
3548,1,62
3549,1,53
3550,1,81
3551,1,80
3552,0,55
3553,0,65
3554,1,38
3555,0,50
3556,0,74
3557,1,61
3559,1,65
3560,1,50
3561,1,82
3562,0,62
3563,0,50
3564,1,81
3565,0,66
3566,0,77
3567,1,69
3568,1,62
3569,0,81
3570,0,71
3571,0,51
3572,0,29
3573,0,62
3574,1,73
3575,1,57
3576,1,62
3577,0,54
3578,1,62
3579,0,50
3580,1,35
3581,0,62
3582,0,62
3583,1,62
3585,1,62
3586,1,44
3587,0,59
3588,0,84
3589,0,62
3590,0,58
3591,0,77
3592,0,62
3593,1,70
3594,0,48
3595,1,46
3596,0,62
3597,0,35
3598,0,88
3600,1,62
3601,1,80
3602,1,58
3603,0,79
3604,1,44
3605,0,22
3606,0,37
3607,1,88
3608,0,62
3609,0,46
3610,1,62
3611,0,62
3612,1,79
3613,1,68
3614,0,85
3616,0,54
3617,0,74
3618,0,62
3619,0,87
3620,1,84
3621,1,57
3622,1,52
3623,0,63
3624,0,62
3625,1,75
3627,0,62
3628,0,69
3629,0,62
3630,1,86
3631,1,78
3632,0,74
3633,1,22
3634,1,62
3635,0,68
3636,0,62
3637,0,68
3638,0,62
3639,1,62
3640,0,18
3641,1,78
3642,1,37
3643,1,62
3644,1,55
3645,0,62
3646,0,70
3647,1,25
3648,1,62
3649,0,52
3650,0,82
3651,1,22
3652,1,81
3653,0,49
3654,0,44
3655,0,62
3656,1,62
3657,0,79
3658,0,62
3659,0,76
3660,0,79
3661,1,86
3662,0,62
3663,1,84
3664,1,84
3665,0,62
3666,0,60
3667,0,62
3668,0,62
3274,1,62
3275,0,72
3276,0,35
3277,1,39
3278,1,56
3279,0,62
3280,0,48
3281,1,88
3282,0,62
3283,0,77
3284,0,62
3285,0,62
3286,1,67
3287,1,78
3288,1,60
3289,0,81
3290,0,78
3291,1,62
3292,1,82
3293,0,62
3294,0,66
3295,1,47
3296,1,62
3297,0,81
3298,0,78
3299,0,62
3300,0,65
3301,1,75
3302,0,81
3303,0,62
3304,0,75
3305,1,62
3306,1,25
3307,0,49
3309,0,71
3310,1,62
3311,0,67
3312,0,17
3313,1,62
3314,0,43
3315,1,62
3316,1,62
3317,0,62
3318,0,50
3319,1,64
3320,0,82
3321,0,72
3322,0,1
3323,0,55
3324,0,73
3325,0,60
3326,1,65
3327,1,37
3328,0,46
3329,0,62
3330,0,86
3331,1,62
3332,1,62
3333,0,48
3334,0,65
3335,1,64
3336,0,62
3337,1,75
3338,1,54
3339,1,62
3340,0,83
3341,0,62
3342,0,82
3343,1,62
3344,0,49
3345,0,59
3346,1,62
3347,0,58
3348,1,62
3349,0,33
3350,1,62
3351,0,76
3352,1,62
3353,0,62
3354,1,48
3355,0,62
3356,1,81
3357,0,46
3358,0,70
3359,0,35
3360,0,81
3361,0,36
3362,1,66
3363,1,76
3364,1,62
3365,1,72
3366,1,55
3367,0,62
3368,1,62
3369,0,31
3370,1,45
3371,0,60
3372,1,76
3373,0,45
3374,0,62
3376,1,62
3377,0,62
3378,0,33
3379,1,32
3380,1,33
3382,1,62
3383,0,62
3384,0,56
3385,0,62
3386,1,65
3387,0,62
3388,1,48
3389,0,63
3390,1,18
3391,1,62
3392,1,38
3393,1,68
3394,0,49
3395,0,58
3396,1,76
3397,1,68
3398,1,62
1742,1,46
1743,1,62
1744,1,85
1745,0,62
1746,1,81
1747,0,43
1748,1,62
1749,0,41
1750,1,62
1751,1,88
1752,1,63
1753,1,49
1754,1,51
1755,1,53
1756,1,62
1757,1,76
1758,0,77
1759,0,62
1760,1,62
1761,1,66
1762,1,62
1763,1,33
1764,0,62
1765,0,62
1766,0,24
1767,1,77
1769,1,83
1770,0,63
1771,0,56
1772,1,62
1773,0,62
1775,0,62
1776,0,62
1777,1,65
1778,1,41
1779,0,62
1780,1,30
1782,0,72
1783,0,46
1784,0,70
1785,0,73
1786,0,44
1787,0,85
1788,0,76
1790,0,85
1791,0,58
1792,1,44
1793,1,81
1794,1,38
1795,1,47
1796,1,62
1797,0,71
1798,1,59
1799,0,51
1800,1,68
1801,1,78
1802,0,70
1803,1,40
1804,0,75
1805,1,73
1807,1,74
1808,1,43
1809,0,53
1811,0,62
1812,1,62
1813,1,80
1814,0,54
1815,1,71
1816,0,68
1817,0,68
1818,0,80
1819,0,86
1820,1,39
1821,1,62
1822,0,86
1823,1,53
1824,0,63
1825,0,65
1826,1,62
1827,1,74
1828,0,29
1829,0,54
1830,0,62
1832,0,84
1833,1,89
1834,1,62
1835,1,75
1836,0,62
1837,1,52
865,0,79
866,0,62
867,0,43
868,1,62
869,0,62
870,1,63
871,1,82
872,0,62
873,0,62
874,0,84
875,1,23
876,1,87
877,1,59
878,1,76
880,1,83
881,1,44
882,0,66
883,0,53
884,0,62
885,1,84
886,0,76
887,0,56
888,1,82
889,1,82
890,0,67
891,1,37
892,1,62
893,0,57
894,0,77
895,1,78
896,1,62
897,1,39
898,0,62
899,0,71
900,1,57
901,1,63
902,0,60
903,0,66
904,0,31
905,0,61
906,0,78
907,1,56
908,1,82
909,1,76
910,0,23
911,0,62
912,0,32
913,1,62
914,0,50
915,0,31
916,1,62
917,0,62
918,1,73
919,1,59
920,1,62
921,0,77
922,1,59
923,0,49
1051,1,42
1052,0,82
1053,1,62
1054,0,79
1055,0,62
1056,0,78
1057,1,62
1058,1,39
1059,1,89
1060,0,89
1061,0,62
1062,0,76
1063,1,69
1065,1,62
1066,1,65
1067,1,73
1068,1,78
1069,0,87
1070,0,62
1071,0,62
1072,0,72
1073,0,25
1074,1,62
1075,1,85
1076,0,62
1077,0,61
1078,0,62
1079,1,47
1080,0,62
1081,1,52
1082,1,62
1083,0,38
1084,0,64
1085,1,34
1086,1,80
1087,0,53
1088,0,68
1089,1,62
1090,0,62
1091,0,42
1092,0,81
1093,0,52
1094,0,82
1095,0,23
1096,1,45
1097,1,62
1098,1,56
1099,1,62
1100,0,42
1101,1,62
1102,0,59
1103,0,28
1104,0,44
1105,1,54
1106,0,45
1107,0,37
1108,0,53
1109,1,63
1110,1,62
1112,0,74
1113,0,46
1114,0,59
1115,0,73
1116,0,74
1117,1,25
1118,1,62
1119,0,72
1120,0,51
1121,0,62
1122,0,62
1123,0,79
1124,0,70
1125,0,75
1126,0,62
1127,1,20
1128,0,44
1129,0,62
1130,1,62
1131,0,57
1132,1,62
1133,0,63
1134,1,84
1135,0,63
1136,1,87
1137,1,47
1138,1,62
1139,1,60
1140,0,81
1141,0,85
1142,1,65
1143,1,84
1144,0,69
1145,0,62
1147,0,30
1148,0,59
1149,0,62
1150,0,62
1151,0,66
1152,1,21
1153,0,62
1154,1,62
1155,1,62
1156,1,62
1157,1,69
1158,1,80
1159,0,83
1160,1,41
1161,0,44
1162,0,53
1163,0,59
1164,1,48
1165,0,69
1166,0,88
1167,1,36
1168,1,81
1169,1,60
1170,0,68
1171,0,57
1172,1,62
1173,0,76
1174,0,77
1175,1,62
1177,0,62
1178,0,79
1179,1,62
1180,1,83
1181,0,62
1182,0,89
1183,1,77
1184,1,73
1185,1,62
1186,0,77
1187,0,78
1188,1,62
1189,0,62
1190,0,64
1191,1,70
1192,0,42
1193,0,68
1194,1,65
1195,0,60
1196,0,50
1197,1,73
1198,0,76
1199,1,41
1200,1,62
1201,0,62
1203,1,60
1204,0,62
1205,0,59
1206,0,56
1207,0,63
1208,0,39
1209,0,62
1211,0,43
1212,0,49
1213,1,33
1214,0,68
1215,0,84
1216,0,70
1217,0,53
1218,0,62
1219,0,62
1220,0,64
1221,0,62
1222,0,75
1223,1,47
1224,1,75
1225,0,62
1226,0,75
1227,1,66
1228,0,84
1229,1,62
1230,0,73
1231,0,23
1232,0,47
1233,0,87
1234,0,83
1235,1,62
1236,0,81
1237,1,62
1238,1,62
1239,1,70
1241,0,65
1242,0,54
1243,1,62
1244,0,70
1245,0,45
1246,0,62
1247,1,81
1248,0,62
1249,0,62
1251,1,62
1252,1,46
1253,1,58
1254,1,59
1255,0,62
1256,1,58
1257,1,65
1258,0,21
1259,1,68
1260,0,57
1261,0,62
1262,0,62
1263,0,72
1264,0,82
1265,0,50
1266,0,79
1267,0,60
1268,0,82
1269,1,76
1270,1,69
1271,1,62
1272,0,60
1273,0,62
1274,1,62
1275,1,62
1276,1,22
1277,0,62
1278,1,68
1279,0,75
1280,1,75
1281,0,65
1282,1,48
1283,0,70
1284,0,36
1285,1,56
1286,0,70
1287,1,73
1288,1,62
1289,1,43
1290,1,72
1291,1,62
1292,0,62
1293,1,47
1294,1,77
1295,0,62
1296,0,62
1297,0,50
1298,0,62
1299,0,68
1300,0,72
1301,1,44
1302,0,62
1303,0,36
1304,1,61
1305,0,57
1306,1,62
1307,1,62
1438,1,32
1439,1,83
1440,0,34
1441,1,70
1442,1,83
1443,0,50
1444,1,62
1445,1,62
1446,1,70
1447,1,82
1448,0,75
1449,0,79
1450,1,62
1451,0,62
1452,1,57
1453,1,49
1454,0,74
1455,0,87
1456,0,62
1457,0,43
1458,0,85
1459,0,67
1460,1,62
1462,1,57
1463,1,22
1464,0,62
1465,0,62
1466,0,62
1467,0,49
1469,0,50
1470,0,39
1471,0,52
1472,0,80
1473,0,82
1474,1,85
1475,1,62
1476,0,77
1477,0,57
1478,1,52
1479,0,87
1480,0,62
1483,0,62
1484,1,62
1485,1,83
1486,0,81
1487,1,79
1488,1,74
1489,1,38
1490,1,65
1491,0,63
1492,1,56
1493,0,62
1494,0,47
1495,0,62
1496,1,45
1497,0,35
1498,0,74
1500,1,86
1501,1,72
1502,0,56
1503,1,84
1504,1,62
1505,0,62
1506,1,62
1507,0,62
1508,0,51
1509,0,23
1510,1,62
1512,0,62
1513,1,35
1514,0,62
1515,1,50
1516,1,80
1517,0,60
1518,1,57
1519,0,62
1520,0,62
1521,1,68
1522,0,49
1524,1,48
1525,0,62
1526,1,75
1527,0,54
1528,0,82
1529,0,62
1530,0,60
1531,0,78
1532,1,62
1533,1,60
1534,0,63
1535,1,57
1537,0,74
1538,0,54
1539,1,71
1540,1,36
1541,0,82
1542,0,57
1543,0,62
1544,0,49
1546,0,80
1547,0,73
1549,0,62
1550,0,58
1551,1,37
1552,1,60
1554,0,45
1555,1,60
1556,1,40
1557,1,72
1558,0,62
1559,0,70
1561,0,82
1563,0,88
1564,1,62
1565,1,63
1566,0,63
1567,0,62
1568,0,21
1569,1,72
1570,1,47
1571,0,68
1572,0,62
1573,0,55
1574,0,72
1575,1,75
1576,1,62
1577,0,52
1578,1,81
1579,1,72
1580,1,45
1581,1,62
1582,0,62
1583,0,49
1584,0,62
1585,0,76
1586,0,75
1587,0,62
1588,0,66
1589,1,62
1590,0,55
1591,0,62
1592,0,62
1593,0,73
1594,0,58
1595,1,62
